t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
44.86,APPROACH,ILS_TRACK,151.77,152,0.23,319.58,244.68,-8.26,6.97,9.99,270,0.01,0.2338,0,13.303,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.955,0,-0.228,0,270,-3.194,0,1,-3.12,0,0,-3.1,270,0.639,0,0.7692,-3.19,270,0,0.45,4.678,0.001,-0.194,1,3,667.87,0.073,-3.194,319.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.4,1106.22,2,0,0.12,0.12,370,8.33,0.12,0.12,44.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.22,APPROACH,ILS_TRACK,151.78,152,0.22,316.6,241.72,-8.29,6.92,9.96,270,0.01,0.2348,0,13.385,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.954,0,-0.223,0,270,-3.129,0,1,-3.12,0,0,-3.06,270,0.6382,0,0.7699,-3.13,270,-0.01,0.44,4.621,0,-0.129,1,3,667.87,-0.003,-3.129,316.49,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.54,1106.49,2,0,0.12,0.12,373,8.33,0.12,0.12,45.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.58,APPROACH,ILS_TRACK,151.78,152,0.22,313.64,238.76,-8.27,6.92,9.93,270,0.011,0.2352,0,13.464,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.952,0,-0.216,0,270,-3.094,0,1,-3.11,0,0,-3.09,270,0.6378,0,0.7702,-3.09,270,-0.01,0.44,4.565,0.001,-0.094,1,3,667.87,-0.045,-3.094,313.53,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.61,1106.77,2,0,0.12,0.12,376,8.33,0.12,0.12,45.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.94,APPROACH,ILS_TRACK,151.79,152,0.21,310.67,235.79,-8.24,6.91,9.91,270,0.011,0.2344,0,13.539,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.949,0,-0.206,0,270,-3.077,0,1,-3.1,0,0,-3.11,270,0.6376,0,0.7703,-3.08,270,-0.01,0.43,4.508,0.001,-0.077,1,3,667.87,-0.066,-3.077,310.57,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.6,1107.06,2,0,0.12,0.12,379,8.33,0.12,0.12,45.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.3,APPROACH,ILS_TRACK,151.8,152,0.2,307.71,232.83,-8.24,6.93,9.93,270,0.011,0.2346,0,13.61,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.946,0,-0.197,0,270,-3.098,0,1,-3.1,0,0,-3.15,270,0.638,0,0.7701,-3.1,270,-0.01,0.43,4.452,0,-0.098,1,3,667.87,-0.04,-3.098,307.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.43,1107.36,2,0,0.12,0.12,382,8.33,0.12,0.12,46.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.66,APPROACH,ILS_TRACK,151.81,152,0.19,304.75,229.87,-8.22,6.92,9.91,270,0.012,0.2364,0,13.678,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.19,0,270,-3.077,0,1,-3.09,0,0,-3.13,270,0.6378,0,0.7702,-3.08,270,-0.01,0.43,4.395,0.001,-0.077,1,3,667.87,-0.066,-3.077,304.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.51,1107.64,2,0,0.12,0.12,385,8.33,0.12,0.12,46.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.92,APPROACH,ILS_TRACK,151.82,152,0.18,302.61,227.73,-8.18,6.95,9.93,270,0.012,0.2348,0,13.726,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.942,0,-0.18,0,270,-3.138,0,1,-3.09,0,0,-3.16,270,0.6386,0,0.7695,-3.14,270,-0.01,0.44,4.355,0,-0.138,1,3,667.87,0.009,-3.138,302.51,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.51,1107.86,2,0,0.12,0.12,387,7.69,0.14,0.12,46.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.28,APPROACH,ILS_TRACK,151.83,152,0.17,299.65,224.77,-8.18,6.95,9.92,270,0.011,0.2343,0,13.788,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.939,0,-0.17,0,270,-3.139,0,1,-3.09,0,0,-3.17,270,0.6387,0,0.7694,-3.14,270,-0.01,0.44,4.298,0,-0.139,1,3,667.87,0.01,-3.139,299.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.61,1108.15,2,0,0.12,0.12,390,8.33,0.12,0.12,47.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.64,APPROACH,ILS_TRACK,151.84,152,0.16,296.7,221.81,-8.17,6.97,9.95,270,0.011,0.2339,0,13.847,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.936,0,-0.16,0,270,-3.187,0,1,-3.09,0,0,-3.16,270,0.6394,0,0.7688,-3.19,270,-0.01,0.45,4.242,0.001,-0.187,1,3,667.87,0.067,-3.187,296.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.72,1108.45,2,0,0.12,0.12,393,8.33,0.12,0.12,47.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48,APPROACH,ILS_TRACK,151.85,152,0.15,293.75,218.85,-8.22,6.97,9.98,270,0.012,0.2346,0,13.904,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.934,0,-0.152,0,270,-3.218,0,1,-3.11,0,0,-3.12,270,0.6399,0,0.7684,-3.22,270,-0.01,0.45,4.185,0.001,-0.218,1,3,667.87,0.104,-3.218,293.63,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.9,1108.74,2,0,0.12,0.12,396,8.33,0.12,0.12,48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.36,APPROACH,ILS_TRACK,151.85,152,0.15,290.78,215.91,-8.27,6.87,9.89,270,0.012,0.2377,0,13.959,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.149,0,270,-3.116,0,1,-3.11,0,0,-3.05,270,0.6386,0,0.7695,-3.12,270,-0.01,0.43,4.129,0.001,-0.116,1,3,667.87,-0.018,-3.116,290.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.22,1109,2,0,0.12,0.12,399,8.33,0.12,0.12,48.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.72,APPROACH,ILS_TRACK,151.86,152,0.14,287.82,212.96,-8.21,6.87,9.85,270,0.012,0.2382,0,14.01,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.931,0,-0.141,0,270,-3.068,0,1,-3.08,0,0,-3.13,270,0.6381,0,0.77,-3.07,270,-0.01,0.44,4.072,0.002,-0.068,1,3,667.87,-0.079,-3.068,287.71,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.45,1109.29,2,0,0.12,0.12,402,8.33,0.12,0.12,48.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.08,APPROACH,ILS_TRACK,151.87,152,0.13,284.86,210,-8.17,6.91,9.88,270,0.011,0.235,0,14.056,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.926,0,-0.126,0,270,-3.102,0,1,-3.08,0,0,-3.21,270,0.6386,0,0.7695,-3.1,270,-0.02,0.44,4.016,0.001,-0.102,1,3,667.87,-0.04,-3.102,284.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.51,1109.6,2,0,0.12,0.12,405,8.33,0.12,0.12,49.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.34,APPROACH,ILS_TRACK,151.89,152,0.11,282.73,207.85,-8.26,6.89,9.92,270,0.013,0.2308,0,14.086,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.112,0,270,-3.177,0,1,-3.12,0,0,-3.07,270,0.6397,0,0.7687,-3.18,270,-0.02,0.44,3.975,0.001,-0.177,1,3,667.87,0.055,-3.177,282.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.54,1109.85,2,0,0.12,0.12,407,7.69,0.14,0.12,49.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.7,APPROACH,ILS_TRACK,151.9,152,0.1,279.78,204.89,-8.28,6.93,9.97,270,0.012,0.2302,0,14.123,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.098,0,270,-3.178,0,1,-3.12,0,0,-3.1,270,0.6397,0,0.7686,-3.18,270,-0.02,0.45,3.919,0.002,-0.178,1,3,667.87,0.054,-3.178,279.66,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.18,1110.16,2,0,0.12,0.12,410,8.33,0.12,0.12,49.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.06,APPROACH,ILS_TRACK,151.9,152,0.1,276.81,201.95,-8.21,6.86,9.84,270,0.01,0.2378,0,14.158,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.098,0,270,-3.051,0,1,-3.08,0,0,-3.07,270,0.6381,0,0.77,-3.05,270,-0.02,0.44,3.862,0.002,-0.051,1,3,667.87,-0.101,-3.051,276.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.94,1110.42,2,0,0.12,0.12,413,8.33,0.12,0.12,50.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.42,APPROACH,ILS_TRACK,151.91,152,0.09,273.86,198.99,-8.17,6.9,9.87,270,0.009,0.2358,0,14.189,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.915,0,-0.085,0,270,-3.103,0,1,-3.08,0,0,-3.21,270,0.6389,0,0.7693,-3.1,270,-0.02,0.45,3.806,0.001,-0.103,1,3,667.87,-0.039,-3.103,273.74,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.07,1110.72,2,0,0.12,0.12,416,8.33,0.12,0.12,50.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.78,APPROACH,ILS_TRACK,151.93,152,0.07,270.93,196.01,-8.23,7.02,10.05,270,0.01,0.2322,0,14.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.07,0,270,-3.29,0,1,-3.12,0,0,-3.18,270,0.6415,0,0.7672,-3.29,270,-0.02,0.47,3.749,0.001,-0.29,1,3,667.87,0.186,-3.29,270.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.13,1111.04,2,0,0.12,0.12,419,8.33,0.12,0.12,50.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.14,APPROACH,ILS_TRACK,151.91,152,0.09,267.92,193.1,-8.17,6.77,9.73,270,0.01,0.2484,0,14.248,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.091,0,270,-2.983,0,1,-3.07,0,0,-2.98,270,0.6374,0,0.7705,-2.98,270,-0.02,0.43,3.693,0.001,0.017,1,3,667.87,-0.181,-2.983,267.83,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.61,1111.21,2,0,0.12,0.12,422,8.33,0.12,0.12,51.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.5,APPROACH,ILS_TRACK,151.93,152,0.07,264.99,190.12,-8.18,6.9,9.88,270,0.009,0.2362,0,14.274,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.068,0,270,-3.207,0,1,-3.09,0,0,-3.24,270,0.6405,0,0.768,-3.21,270,-0.02,0.45,3.636,0.002,-0.207,1,3,667.87,0.091,-3.207,264.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.3,1111.55,2,0,0.12,0.12,425,8.33,0.12,0.12,51.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.76,APPROACH,ILS_TRACK,151.94,152,0.06,262.83,187.99,-8.27,6.79,9.81,270,0.01,0.2361,0,14.292,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.909,0,-0.064,0,270,-3.066,0,1,-3.1,0,0,-3.04,270,0.6386,0,0.7695,-3.07,270,-0.02,0.42,3.596,0.002,-0.066,1,3,667.87,-0.077,-3.066,262.74,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.51,1111.76,2,0,0.12,0.12,427,7.69,0.14,0.12,51.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.12,APPROACH,ILS_TRACK,151.95,152,0.05,259.88,185.02,-8.23,6.88,9.88,270,0.01,0.2316,0,14.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.046,0,270,-3.081,0,1,-3.09,0,0,-3.18,270,0.6389,0,0.7693,-3.08,270,-0.02,0.43,3.539,0,-0.081,1,3,667.87,-0.06,-3.081,259.78,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.2,1112.09,2,0,0.12,0.12,430,8.33,0.12,0.12,52.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.48,APPROACH,ILS_TRACK,151.97,152,0.03,256.92,182.05,-8.17,6.91,9.88,270,0.009,0.2315,0,14.322,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.033,0,270,-3.067,0,1,-3.08,0,0,-3.19,270,0.6388,0,0.7694,-3.07,270,-0.02,0.43,3.483,0.002,-0.067,1,3,667.87,-0.077,-3.067,256.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.56,1112.4,2,0,0.12,0.12,433,8.33,0.12,0.12,52.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.84,APPROACH,ILS_TRACK,151.98,152,0.02,253.97,179.09,-8.19,6.92,9.92,270,0.01,0.2289,0,14.331,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.896,0,-0.018,0,270,-3.172,0,1,-3.1,0,0,-3.14,270,0.6403,0,0.7681,-3.17,270,-0.02,0.43,3.427,0.002,-0.172,1,3,667.87,0.054,-3.172,253.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.19,1112.72,2,0,0.12,0.12,436,8.33,0.12,0.12,52.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.2,APPROACH,ILS_TRACK,152,152,0,251,176.13,-8.23,6.9,9.91,270,0.01,0.2277,0,14.335,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-3.151,0,1,-3.1,0,0,-3.09,270,0.6401,0,0.7683,-3.15,270,-0.02,0.42,3.37,0.001,-0.151,1,3,667.87,0.032,-3.151,250.91,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.78,1113.03,2,0,0.12,0.12,439,8.33,0.12,0.12,53.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.56,APPROACH,ILS_TRACK,152.01,152,-0.01,248.05,173.17,-8.21,6.91,9.91,270,0.011,0.2253,0,14.333,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,270,-3.161,0,1,-3.1,0,0,-3.1,270,0.6403,0,0.7681,-3.16,270,-0.02,0.42,3.314,0.002,-0.161,1,3,667.87,0.045,-3.161,247.96,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.06,1113.35,2,0,0.12,0.12,442,8.33,0.12,0.12,53.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.92,APPROACH,ILS_TRACK,152.02,152,-0.02,245.09,170.22,-8.21,6.91,9.91,270,0.012,0.2261,0,14.327,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.885,0,0.022,0,270,-3.161,0,1,-3.09,0,0,-3.1,270,0.6404,0,0.7681,-3.16,270,-0.02,0.42,3.257,0.001,-0.161,1,3,667.87,0.045,-3.161,245,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.28,1113.65,2,0,0.12,0.12,445,8.33,0.12,0.12,53.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.18,APPROACH,ILS_TRACK,152.03,152,-0.03,242.95,168.08,-8.24,6.88,9.89,270,0.011,0.2272,0,14.32,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,270,-3.112,0,1,-3.1,0,0,-3.1,270,0.6398,0,0.7686,-3.11,270,-0.02,0.41,3.217,0.002,-0.112,1,3,667.87,-0.014,-3.112,242.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.82,1113.86,2,0,0.12,0.12,447,7.69,0.14,0.12,54.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.54,APPROACH,ILS_TRACK,152.04,152,-0.04,240,165.13,-8.25,6.88,9.89,270,0.012,0.2289,0,14.308,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.035,0,270,-3.118,0,1,-3.1,0,0,-3.09,270,0.6399,0,0.7685,-3.12,270,-0.03,0.41,3.16,0.001,-0.118,1,3,667.87,-0.006,-3.118,239.91,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.37,1114.15,2,0,0.12,0.12,450,8.33,0.12,0.12,54.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.9,APPROACH,ILS_TRACK,152.03,152,-0.03,237.04,162.18,-8.22,6.85,9.85,270,0.013,0.234,0,14.296,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.034,0,270,-3.076,0,1,-3.08,0,0,-3.09,270,0.6394,0,0.7689,-3.08,270,-0.03,0.41,3.104,0.001,-0.076,1,3,667.87,-0.058,-3.076,236.96,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.25,1114.4,2,0,0.12,0.12,453,8.33,0.12,0.12,54.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.26,APPROACH,ILS_TRACK,152.03,152,-0.03,234.09,159.23,-8.18,6.87,9.85,270,0.012,0.236,0,14.282,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.035,0,270,-3.078,0,1,-3.07,0,0,-3.16,270,0.6395,0,0.7688,-3.08,270,-0.03,0.41,3.048,0.002,-0.078,1,3,667.87,-0.057,-3.078,234.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.48,1114.66,2,0,0.12,0.12,456,8.33,0.12,0.12,55.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.62,APPROACH,ILS_TRACK,152.04,152,-0.04,231.14,156.28,-8.17,6.88,9.85,270,0.012,0.2345,0,14.268,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.039,0,270,-3.093,0,1,-3.07,0,0,-3.18,270,0.6398,0,0.7686,-3.09,270,-0.03,0.42,2.991,0.003,-0.093,1,3,667.87,-0.041,-3.093,231.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.8,1114.93,2,0,0.12,0.12,459,8.33,0.12,0.12,55.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
