t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
229.68,APPROACH,ILS_TRACK,79.41,80,0.59,1291.71,-4.62,4.38,7.37,88.93,-0.022,0.2627,0,20,88.97,-3.2,0.92,0.67,22.09,-0.029,-0.2,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,229.72,FLYING
230.5,APPROACH,ILS_TRACK,79.42,80,0.58,1287.92,-4.62,4.37,7.37,88.93,-0.023,0.2625,0,20,88.97,-3.201,0.9,0.67,22.018,-0.028,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,230.54,FLYING
231.32,APPROACH,ILS_TRACK,79.43,80,0.57,1284.13,-4.62,4.37,7.36,88.93,-0.024,0.2623,0,20,88.98,-3.2,0.88,0.67,21.945,-0.025,-0.2,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,231.36,FLYING
232.14,APPROACH,ILS_TRACK,79.44,80,0.56,1280.34,-4.62,4.37,7.36,88.93,-0.025,0.2618,0,20,88.97,-3.202,0.86,0.67,21.873,-0.025,-0.202,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,232.18,FLYING
232.96,APPROACH,ILS_TRACK,79.45,80,0.55,1276.55,-4.62,4.36,7.35,88.93,-0.026,0.2613,0,20,88.98,-3.201,0.85,0.67,21.801,-0.024,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,233,FLYING
233.78,APPROACH,ILS_TRACK,79.46,80,0.54,1272.76,-4.62,4.36,7.35,88.93,-0.026,0.2607,0,20,88.98,-3.202,0.82,0.67,21.728,-0.022,-0.202,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,233.82,FLYING
234.6,APPROACH,ILS_TRACK,79.48,80,0.52,1268.97,-4.62,4.36,7.35,88.93,-0.028,0.2601,0,20,88.98,-3.202,0.8,0.67,21.656,-0.019,-0.202,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,234.64,FLYING
235.42,APPROACH,ILS_TRACK,79.49,80,0.51,1265.19,-4.62,4.35,7.35,88.93,-0.03,0.2596,0,20,88.98,-3.202,0.77,0.67,21.584,-0.018,-0.202,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,235.46,FLYING
236.24,APPROACH,ILS_TRACK,79.5,80,0.5,1261.4,-4.62,4.35,7.34,88.93,-0.031,0.2593,0,20,88.98,-3.202,0.75,0.67,21.512,-0.018,-0.202,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,236.28,FLYING
237.06,APPROACH,ILS_TRACK,79.51,80,0.49,1257.61,-4.62,4.35,7.34,88.93,-0.032,0.259,0,20,88.98,-3.201,0.72,0.67,21.439,-0.016,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,237.1,FLYING
237.88,APPROACH,ILS_TRACK,79.52,80,0.48,1253.82,-4.62,4.34,7.34,88.93,-0.032,0.2588,0,20,88.99,-3.201,0.69,0.67,21.367,-0.013,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,237.92,FLYING
238.7,APPROACH,ILS_TRACK,79.52,80,0.48,1250.03,-4.62,4.34,7.34,88.93,-0.033,0.2588,0,20,88.99,-3.201,0.67,0.67,21.295,-0.013,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,238.74,FLYING
239.52,APPROACH,ILS_TRACK,79.53,80,0.47,1246.25,-4.62,4.34,7.33,88.93,-0.034,0.2587,0,20,88.99,-3.201,0.64,0.67,21.222,-0.013,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,239.56,FLYING
240.34,APPROACH,ILS_TRACK,79.54,80,0.46,1242.46,-4.62,4.34,7.33,88.93,-0.035,0.2587,0,20,88.99,-3.201,0.61,0.67,21.15,-0.009,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,240.38,FLYING
241.16,APPROACH,ILS_TRACK,79.54,80,0.46,1238.68,-4.62,4.34,7.33,88.93,-0.036,0.2587,0,20,88.99,-3.201,0.58,0.67,21.078,-0.011,-0.201,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,241.2,FLYING
241.98,APPROACH,ILS_TRACK,79.55,80,0.45,1234.89,-4.62,4.34,7.33,88.93,-0.036,0.2586,0,20,88.99,-3.2,0.56,0.67,21.006,-0.008,-0.2,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,242.02,FLYING
242.9,APPROACH,ILS_TRACK,79.56,80,0.44,1230.55,-4.62,4.34,7.33,88.93,-0.037,0.2583,0,20,88.99,-3.2,0.53,0.67,20.933,-0.006,-0.2,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,242.98,FLYING
245.8,APPROACH,ILS_TRACK,79.58,80,0.42,1216.97,-4.61,4.37,7.36,88.93,-0.035,0.2549,0,20,89.03,-3.185,0.43,0.66,20.701,0.028,-0.185,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,245.96,FLYING
249,APPROACH,ILS_TRACK,79.59,80,0.41,1202.26,-4.59,4.37,7.35,88.93,-0.049,0.2555,0,20,89.05,-3.264,0.32,0.7,20.419,0.047,-0.264,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,249.16,FLYING
252.2,APPROACH,ILS_TRACK,79.58,80,0.42,1187.54,-4.61,4.35,7.34,88.94,-0.066,0.2577,0,20,89.04,-3.277,0.22,0.73,20.138,0.04,-0.277,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,252.36,FLYING
255.4,APPROACH,ILS_TRACK,79.58,80,0.42,1172.77,-4.62,4.35,7.36,88.95,-0.064,0.2577,0,20,89.02,-3.155,0.17,0.7,19.857,0.019,-0.155,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,255.56,FLYING
258.6,APPROACH,ILS_TRACK,79.59,80,0.41,1158.04,-4.59,4.38,7.36,88.96,-0.05,0.2574,0,20,89,-3.156,0.16,0.67,19.576,-0.003,-0.156,0,0,0,270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,258.76,FLYING
