t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
9.32,APPROACH,ILS_TRACK,149,152,3,682.32,603.6,-0.72,10.1,10.36,269.94,0.014,0.3138,0,14.507,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.739,0,-3.009,0,269.94,0,0,1,-0.28,0,0,0,269.92,0.6519,-0.001,-0.7583,0,269.94,2.72,-472.25,20.614,-0.056,0,0,3,742.87,7.386,0,1154.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.6,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.97,1063.48,2,0,0.08,0.08,91,10,0.12,0.08,9.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.62,APPROACH,ILS_TRACK,149.13,152,2.87,682.08,603.38,-0.73,10,10.27,269.94,0.014,0.3157,0,15.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.703,0,-2.883,0,269.94,0,0,1,-0.28,0,0,0,269.94,0.6518,-0.0011,-0.7584,0,269.94,2.67,-470.02,20.566,-0.064,0,0,3,742.87,7.576,0,1152.12,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.38,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.1,1064.02,2,0,0.08,0.08,94,10,0.12,0.08,9.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.92,APPROACH,ILS_TRACK,149.25,152,2.75,681.87,603.18,-0.67,9.97,10.22,269.94,0.014,0.3242,0,16.225,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.67,0,-2.764,0,269.94,0,0,1,-0.26,0,0,0,269.94,0.6517,-0.0011,-0.7584,0,269.94,2.62,-467.74,20.519,-0.065,0,0,3,742.87,7.608,0,1149.64,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.18,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.63,1064.54,2,0,0.08,0.08,97,10,0.12,0.08,9.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.22,APPROACH,ILS_TRACK,149.37,152,2.63,681.68,603,-0.6,9.94,10.17,269.94,0.016,0.327,0,17.029,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.635,0,-2.639,0,269.95,0,0,1,-0.24,0,0,0,269.93,0.6517,-0.001,-0.7585,0,269.95,2.56,-465.45,20.472,-0.055,0,0,3,742.87,7.684,0,1147.16,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.94,1065.07,2,0,0.08,0.08,100,10,0.12,0.08,10.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.52,APPROACH,ILS_TRACK,149.5,152,2.5,681.5,602.83,-0.54,9.93,10.13,269.94,0.017,0.3269,0,17.795,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.598,0,-2.509,0,269.95,0,0,1,-0.22,0,0,0,269.94,0.6516,-0.0009,-0.7585,0,269.95,2.51,-463.14,20.424,-0.052,0,0,3,742.87,7.764,0,1144.67,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.83,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.39,1065.62,2,0,0.08,0.08,103,10,0.12,0.08,10.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.82,APPROACH,ILS_TRACK,149.63,152,2.37,681.34,602.67,-0.49,9.9,10.08,269.94,0.019,0.3277,0,18.522,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.562,0,-2.38,0,269.94,0,0,1,-0.2,0,0,0,269.95,0.6516,-0.001,-0.7586,0,269.94,2.45,-460.82,20.377,-0.059,0,0,3,742.87,7.8,0,1142.18,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.67,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.87,1066.18,2,0,0.08,0.08,106,10,0.12,0.08,10.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.12,APPROACH,ILS_TRACK,149.76,152,2.24,681.18,602.52,-0.44,9.87,10.03,269.94,0.021,0.327,0,19.209,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.524,0,-2.248,0,269.95,0,0,1,-0.18,0,0,0,269.95,0.6515,-0.0008,-0.7587,0,269.95,2.4,-458.49,20.329,-0.047,0,0,3,742.87,7.837,0,1139.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.52,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.36,1066.74,2,0,0.08,0.08,109,10,0.12,0.08,11.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.42,APPROACH,ILS_TRACK,149.9,152,2.1,681.03,602.39,-0.44,9.8,9.97,269.94,0.023,0.3233,0,19.857,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.486,0,-2.11,0,269.95,0,0,1,-0.17,0,0,0,269.95,0.6514,-0.0008,-0.7587,0,269.95,2.35,-456.14,20.281,-0.047,0,0,3,742.87,7.859,0,1137.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.39,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.77,1067.33,2,0,0.08,0.08,112,10,0.12,0.08,11.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.72,APPROACH,ILS_TRACK,150.05,152,1.95,680.9,602.26,-0.4,9.78,9.92,269.94,0.026,0.3095,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.445,0,-1.965,0,269.95,0,0,1,-0.16,0,0,0,269.95,0.6514,-0.0009,-0.7588,0,269.95,2.3,-453.78,20.234,-0.051,0,0,3,742.87,7.906,0,1134.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.26,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.58,1067.95,2,0,0.08,0.08,115,10,0.12,0.08,11.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.02,APPROACH,ILS_TRACK,150.19,152,1.81,680.78,602.14,-0.38,9.76,9.9,269.94,0.027,0.2974,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.404,0,-1.82,0,269.95,0,0,1,-0.15,0,0,0,269.95,0.6513,-0.0009,-0.7588,0,269.95,2.25,-451.41,20.186,-0.053,0,0,3,742.87,7.927,0,1132.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.14,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.92,1068.56,2,0,0.08,0.08,118,10,0.12,0.08,12.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.32,APPROACH,ILS_TRACK,150.33,152,1.67,680.66,602.03,-0.4,9.72,9.88,269.94,0.028,0.2902,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.365,0,-1.683,0,269.96,0,0,1,-0.16,0,0,0,269.96,0.6513,-0.0008,-0.7589,0,269.96,2.19,-449.03,20.138,-0.044,0,0,3,742.87,8.014,0,1129.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.03,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.31,1069.14,2,0,0.08,0.08,121,10,0.12,0.08,12.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.62,APPROACH,ILS_TRACK,150.45,152,1.55,680.55,601.93,-0.32,9.72,9.84,269.94,0.028,0.2906,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.33,0,-1.557,0,269.96,0,0,1,-0.13,0,0,0,269.95,0.6512,-0.0007,-0.7589,0,269.96,2.14,-446.63,20.091,-0.039,0,0,3,742.87,7.984,0,1127.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.93,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.33,1069.67,2,0,0.08,0.08,124,10,0.12,0.08,12.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.92,APPROACH,ILS_TRACK,150.58,152,1.42,680.45,601.83,-0.31,9.71,9.82,269.94,0.029,0.2865,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.295,0,-1.432,0,269.96,0,0,1,-0.12,0,0,0,269.96,0.6511,-0.0007,-0.759,0,269.96,2.09,-444.23,20.043,-0.038,0,0,3,742.87,8.028,0,1124.7,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.83,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.57,1070.2,2,0,0.08,0.08,127,10,0.12,0.08,12.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.22,APPROACH,ILS_TRACK,150.68,152,1.32,680.36,601.75,-0.24,9.7,9.78,269.94,0.03,0.2921,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.264,0,-1.324,0,269.95,0,0,1,-0.09,0,0,0,269.96,0.6511,-0.0009,-0.759,0,269.95,2.04,-441.81,19.995,-0.051,0,0,3,742.87,7.968,0,1122.19,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.75,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.79,1070.66,2,0,0.08,0.08,130,10,0.12,0.08,13.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.52,APPROACH,ILS_TRACK,150.78,152,1.22,680.31,601.65,-0.37,9.79,9.95,269.95,0.03,0.2932,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.235,0,-1.222,0,269.96,0,0,1,-0.15,0,0,0,269.96,0.651,-0.0007,-0.7591,0,269.96,1.99,-439.37,19.947,-0.043,0,0,3,742.87,8.325,0,1119.68,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.65,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.97,1071.1,2,0,0.08,0.08,133,10,0.12,0.08,13.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.82,APPROACH,ILS_TRACK,150.83,152,1.17,680.21,601.59,-0.13,9.76,9.78,269.95,0.03,0.328,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.221,0,-1.172,0,269.96,0,0,1,-0.05,0,0,0,269.97,0.651,-0.0007,-0.7591,0,269.96,1.94,-436.94,19.899,-0.037,0,0,3,742.87,7.908,0,1117.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.59,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.94,1071.3,2,0,0.08,0.08,136,10,0.12,0.08,13.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.12,APPROACH,ILS_TRACK,150.92,152,1.08,680.15,601.52,-0.25,9.71,9.82,269.95,0.032,0.3132,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.196,0,-1.083,0,269.97,0,0,1,-0.11,0,0,0,269.96,0.6509,-0.0005,-0.7592,0,269.97,1.89,-434.51,19.852,-0.028,0,0,3,742.87,8.31,0,1114.66,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.52,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.1,1071.69,2,0,0.08,0.08,139,10,0.12,0.08,14.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.42,APPROACH,ILS_TRACK,151,152,1,680.07,601.48,-0.17,9.62,9.68,269.95,0.031,0.3137,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.175,0,-1.009,0,269.97,0,0,1,-0.06,0,0,0,269.96,0.6508,-0.0006,-0.7592,0,269.97,1.85,-432.07,19.804,-0.035,0,0,3,742.87,8.067,0,1112.15,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.48,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.49,1072.01,2,0,0.08,0.08,142,10,0.12,0.08,14.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.72,APPROACH,ILS_TRACK,151.1,152,0.9,680.02,601.42,-0.17,9.64,9.69,269.95,0.031,0.2931,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.146,0,-0.904,0,269.96,0,0,1,-0.06,0,0,0,269.97,0.6508,-0.0006,-0.7593,0,269.96,1.8,-429.61,19.756,-0.036,0,0,3,742.87,8.186,0,1109.64,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.42,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.3,1072.45,2,0,0.08,0.08,145,10,0.12,0.08,14.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.02,APPROACH,ILS_TRACK,151.2,152,0.8,679.98,601.38,-0.14,9.64,9.7,269.95,0.031,0.2801,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.117,0,-0.803,0,269.96,0,0,1,-0.06,0,0,0,269.97,0.6507,-0.0006,-0.7593,0,269.96,1.76,-427.14,19.708,-0.036,0,0,3,742.87,8.261,0,1107.13,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.38,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.38,1072.88,2,0,0.08,0.08,148,10,0.12,0.08,15.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.32,APPROACH,ILS_TRACK,151.3,152,0.7,679.93,601.33,-0.14,9.62,9.67,269.95,0.031,0.2748,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.091,0,-0.709,0,269.97,0,0,1,-0.05,0,0,0,269.97,0.6506,-0.0006,-0.7594,0,269.97,1.71,-424.68,19.66,-0.032,0,0,3,742.87,8.227,0,1104.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.33,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.46,1073.28,2,0,0.08,0.08,151,10,0.12,0.08,15.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.62,APPROACH,ILS_TRACK,151.38,152,0.62,679.89,601.3,-0.12,9.62,9.66,269.95,0.032,0.2729,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.066,0,-0.621,0,269.97,0,0,1,-0.04,0,0,0,269.97,0.6506,-0.0006,-0.7594,0,269.97,1.67,-422.2,19.612,-0.034,0,0,3,742.87,8.259,0,1102.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.3,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.32,1073.65,2,0,0.08,0.08,154,10,0.12,0.08,15.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.92,APPROACH,ILS_TRACK,151.46,152,0.54,679.86,601.26,-0.11,9.61,9.64,269.95,0.032,0.2756,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.044,0,-0.543,0,269.97,0,0,1,-0.04,0,0,0,269.97,0.6505,-0.0004,-0.7595,0,269.97,1.62,-419.71,19.564,-0.026,0,0,3,742.87,8.267,0,1099.57,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.26,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.41,1073.98,2,0,0.08,0.08,157,10,0.12,0.08,15.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.22,APPROACH,ILS_TRACK,151.53,152,0.47,679.83,601.23,-0.09,9.61,9.65,269.95,0.033,0.2821,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.025,0,-0.477,0,269.98,0,0,1,-0.04,0,0,0,269.98,0.6505,-0.0004,-0.7595,0,269.98,1.57,-417.22,19.516,-0.025,0,0,3,742.87,8.311,0,1097.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.23,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.16,1074.26,2,0,0.08,0.08,160,10,0.12,0.08,16.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.52,APPROACH,ILS_TRACK,151.59,152,0.41,679.8,601.21,-0.07,9.6,9.64,269.95,0.033,0.2852,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.008,0,-0.415,0,269.97,0,0,1,-0.03,0,0,0,269.97,0.6504,-0.0005,-0.7596,0,269.97,1.53,-414.73,19.467,-0.028,0,0,3,742.87,8.321,0,1094.53,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.21,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.8,1074.52,2,0,0.08,0.08,163,10,0.12,0.08,16.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.82,APPROACH,ILS_TRACK,151.65,152,0.35,679.78,601.19,-0.04,9.59,9.6,269.95,0.032,0.2882,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.992,0,-0.358,0,269.98,0,0,1,-0.01,0,0,0,269.97,0.6503,-0.0004,-0.7596,0,269.98,1.49,-412.23,19.419,-0.021,0,0,3,742.87,8.311,0,1092.01,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.19,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.88,1074.76,2,0,0.08,0.08,166,10,0.12,0.08,16.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.12,APPROACH,ILS_TRACK,151.7,152,0.3,679.76,601.18,-0.04,9.6,9.61,269.95,0.032,0.2893,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.977,0,-0.304,0,269.98,0,0,1,-0.02,0,0,0,269.99,0.6503,-0.0004,-0.7597,0,269.98,1.44,-409.72,19.371,-0.024,0,0,3,742.87,8.358,0,1089.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.18,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.37,1074.99,2,0,0.08,0.08,169,10,0.12,0.08,17.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.42,APPROACH,ILS_TRACK,151.75,152,0.25,679.75,601.17,-0.03,9.59,9.6,269.95,0.033,0.2872,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.961,0,-0.249,0,269.98,0,0,1,-0.01,0,0,0,269.97,0.6502,-0.0003,-0.7597,0,269.98,1.4,-407.22,19.323,-0.016,0,0,3,742.87,8.375,0,1086.97,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.17,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.95,1075.22,2,0,0.08,0.08,172,10,0.12,0.08,17.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.72,APPROACH,ILS_TRACK,151.81,152,0.19,679.74,601.16,-0.02,9.58,9.59,269.96,0.033,0.2845,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.946,0,-0.194,0,269.98,0,0,1,-0.01,0,0,0,269.98,0.6502,-0.0004,-0.7598,0,269.98,1.36,-404.7,19.275,-0.023,0,0,3,742.87,8.385,0,1084.44,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.16,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.32,1075.45,2,0,0.08,0.08,175,10,0.12,0.08,17.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
18.02,APPROACH,ILS_TRACK,151.86,152,0.14,679.74,601.15,-0.01,9.58,9.58,269.96,0.033,0.2823,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.931,0,-0.141,0,269.99,0,0,1,0,0,0,0,269.98,0.6501,-0.0002,-0.7598,0,269.99,1.32,-402.18,19.227,-0.014,0,0,3,742.87,8.406,0,1081.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.15,0,0,0,0,0,0,0,0,0,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.47,1075.68,2,0,0.08,0.08,178,10,0.12,0.08,18.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
