t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
9.62,APPROACH,ILS_TRACK,148.97,152,3.03,658.7,579.89,-1.64,10.38,10.97,269.95,0.092,0.3377,0,12.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.745,0,-3.03,0,269.95,0,0,1,-0.64,0,0,0,269.95,1,-0.0009,0.0016,0,269.95,2.37,-492.35,20.547,-0.051,0,0,3,741.67,6.518,0,1151.12,0,0,0,,0,0,0,0,0,0,0,0,579.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.14,1065.2,2,0,0.08,0.08,94,10,0.12,0.08,9.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
9.92,APPROACH,ILS_TRACK,149.05,152,2.95,658.23,579.42,-1.47,10.38,10.92,269.95,0.085,0.3418,0,12.911,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.724,0,-2.956,0,269.95,0,0,1,-0.59,0,0,0,269.95,1,-0.0009,0.0015,0,269.95,2.32,-490.35,20.5,-0.05,0,0,3,741.67,6.77,0,1148.64,0,0,0,,0,0,0,0,0,0,0,0,579.42,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.53,1065.54,2,0,0.08,0.08,97,10,0.12,0.08,9.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.22,APPROACH,ILS_TRACK,149.12,152,2.88,657.77,579.01,-1.33,10.21,10.69,269.95,0.074,0.3486,0,13.784,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.704,0,-2.886,0,269.96,0,0,1,-0.52,0,0,0,269.95,1,-0.0008,0.0014,0,269.96,2.27,-488.34,20.453,-0.045,0,0,3,741.67,6.775,0,1146.16,0,0,0,,0,0,0,0,0,0,0,0,579.01,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.23,1065.88,2,0,0.08,0.08,100,10,0.12,0.08,10.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.52,APPROACH,ILS_TRACK,149.22,152,2.78,657.39,578.61,-1.22,10.27,10.73,269.95,0.071,0.3391,0,14.629,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.675,0,-2.783,0,269.95,0,0,1,-0.49,0,0,0,269.95,1,-0.0008,0.0013,0,269.95,2.22,-486.24,20.405,-0.047,0,0,3,741.67,7.125,0,1143.68,0,0,0,,0,0,0,0,0,0,0,0,578.61,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.86,1066.33,2,0,0.08,0.08,103,10,0.12,0.08,10.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
10.82,APPROACH,ILS_TRACK,149.3,152,2.7,656.99,578.28,-1.11,10.03,10.42,269.95,0.065,0.3501,0,15.45,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.653,0,-2.706,0,269.95,0,0,1,-0.42,0,0,0,269.96,1,-0.0009,0.0012,0,269.95,2.18,-484.17,20.358,-0.05,0,0,3,741.67,6.925,0,1141.2,0,0,0,,0,0,0,0,0,0,0,0,578.28,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.31,1066.69,2,0,0.08,0.08,106,10,0.12,0.08,10.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.12,APPROACH,ILS_TRACK,149.42,152,2.58,656.67,577.95,-0.99,10.1,10.46,269.95,0.06,0.3365,0,16.237,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.62,0,-2.586,0,269.95,0,0,1,-0.4,0,0,0,269.96,1,-0.0008,0.0012,0,269.95,2.13,-482,20.311,-0.045,0,0,3,741.67,7.248,0,1138.72,0,0,0,,0,0,0,0,0,0,0,0,577.95,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.74,1067.21,2,0,0.08,0.08,109,10,0.12,0.08,11.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.42,APPROACH,ILS_TRACK,149.54,152,2.46,656.34,577.66,-0.96,9.96,10.31,269.95,0.057,0.3303,0,16.992,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.588,0,-2.473,0,269.96,0,0,1,-0.38,0,0,0,269.95,1,-0.0007,0.0011,0,269.96,2.08,-479.85,20.263,-0.038,0,0,3,741.67,7.277,0,1136.24,0,0,0,,0,0,0,0,0,0,0,0,577.66,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.69,1067.71,2,0,0.08,0.08,112,10,0.12,0.08,11.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
11.72,APPROACH,ILS_TRACK,149.67,152,2.33,656.06,577.38,-0.87,9.93,10.24,269.95,0.055,0.3168,0,17.706,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.549,0,-2.335,0,269.95,0,0,1,-0.34,0,0,0,269.96,1,-0.0008,0.001,0,269.95,2.04,-477.65,20.216,-0.046,0,0,3,741.67,7.341,0,1133.75,0,0,0,,0,0,0,0,0,0,0,0,577.38,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.81,1068.31,2,0,0.08,0.08,115,10,0.12,0.08,11.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.02,APPROACH,ILS_TRACK,149.81,152,2.19,655.79,577.12,-0.82,9.88,10.17,269.95,0.053,0.3091,0,18.378,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.51,0,-2.196,0,269.95,0,0,1,-0.31,0,0,0,269.96,1,-0.0008,0.0009,0,269.95,1.99,-475.44,20.168,-0.045,0,0,3,741.67,7.387,0,1131.26,0,0,0,,0,0,0,0,0,0,0,0,577.12,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.79,1068.91,2,0,0.08,0.08,118,10,0.12,0.08,12.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.32,APPROACH,ILS_TRACK,149.95,152,2.05,655.54,576.88,-0.76,9.87,10.13,269.95,0.049,0.3069,0,19.009,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.471,0,-2.058,0,269.96,0,0,1,-0.29,0,0,0,269.96,1,-0.0007,0.0008,0,269.96,1.95,-473.2,20.121,-0.04,0,0,3,741.67,7.457,0,1128.77,0,0,0,,0,0,0,0,0,0,0,0,576.88,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.14,1069.5,2,0,0.08,0.08,121,10,0.12,0.08,12.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.62,APPROACH,ILS_TRACK,150.08,152,1.92,655.31,576.65,-0.69,9.85,10.08,269.95,0.046,0.3101,0,19.6,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.434,0,-1.927,0,269.96,0,0,1,-0.26,0,0,0,269.96,1,-0.0007,0.0008,0,269.96,1.9,-470.94,20.073,-0.039,0,0,3,741.67,7.504,0,1126.28,0,0,0,,0,0,0,0,0,0,0,0,576.65,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.56,1070.07,2,0,0.08,0.08,124,10,0.12,0.08,12.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
12.92,APPROACH,ILS_TRACK,150.21,152,1.79,655.12,576.43,-0.75,9.91,10.2,269.96,0.047,0.3083,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.397,0,-1.797,0,269.96,0,0,1,-0.3,0,0,0,269.96,1,-0.0007,0.0007,0,269.96,1.86,-468.65,20.026,-0.041,0,0,3,741.67,7.821,0,1123.78,0,0,0,,0,0,0,0,0,0,0,0,576.43,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.55,1070.63,2,0,0.08,0.08,127,10,0.12,0.08,12.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.22,APPROACH,ILS_TRACK,150.3,152,1.7,654.89,576.25,-0.56,9.79,9.97,269.96,0.044,0.3267,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.372,0,-1.706,0,269.96,0,0,1,-0.21,0,0,0,269.96,1,-0.0007,0.0006,0,269.96,1.82,-466.37,19.978,-0.04,0,0,3,741.67,7.464,0,1121.29,0,0,0,,0,0,0,0,0,0,0,0,576.25,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.74,1071.02,2,0,0.08,0.08,130,10,0.12,0.08,13.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.52,APPROACH,ILS_TRACK,150.43,152,1.57,654.71,576.06,-0.59,9.81,10.04,269.96,0.045,0.3062,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.335,0,-1.576,0,269.97,0,0,1,-0.24,0,0,0,269.97,1,-0.0006,0.0005,0,269.97,1.77,-464.05,19.93,-0.035,0,0,3,741.67,7.865,0,1118.79,0,0,0,,0,0,0,0,0,0,0,0,576.06,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.84,1071.58,2,0,0.08,0.08,133,10,0.12,0.08,13.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
13.82,APPROACH,ILS_TRACK,150.55,152,1.45,654.53,575.89,-0.62,9.75,9.98,269.96,0.044,0.3002,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.303,0,-1.463,0,269.97,0,0,1,-0.22,0,0,0,269.96,1,-0.0005,0.0005,0,269.97,1.73,-461.74,19.883,-0.026,0,0,3,741.67,7.774,0,1116.29,0,0,0,,0,0,0,0,0,0,0,0,575.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.57,1072.08,2,0,0.08,0.08,136,10,0.12,0.08,13.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.12,APPROACH,ILS_TRACK,150.65,152,1.35,654.4,575.73,-0.39,9.94,10.07,269.96,0.04,0.3049,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.273,0,-1.357,0,269.97,0,0,1,-0.16,0,0,0,269.96,1,-0.0006,0.0004,0,269.97,1.69,-459.36,19.835,-0.032,0,0,3,741.67,7.805,0,1113.79,0,0,0,,0,0,0,0,0,0,0,0,575.73,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.44,1072.51,2,0,0.08,0.08,139,10,0.12,0.08,14.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.42,APPROACH,ILS_TRACK,150.74,152,1.26,654.2,575.61,-0.47,9.63,9.79,269.96,0.04,0.3042,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.249,0,-1.269,0,269.97,0,0,1,-0.17,0,0,0,269.97,1,-0.0005,0.0003,0,269.97,1.65,-457.06,19.787,-0.031,0,0,3,741.67,7.726,0,1111.28,0,0,0,,0,0,0,0,0,0,0,0,575.61,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.85,1072.91,2,0,0.08,0.08,142,10,0.12,0.08,14.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
14.72,APPROACH,ILS_TRACK,150.86,152,1.14,654.08,575.46,-0.42,9.71,9.85,269.96,0.038,0.2876,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.215,0,-1.148,0,269.97,0,0,1,-0.16,0,0,0,269.97,1,-0.0005,0.0002,0,269.97,1.61,-454.68,19.739,-0.03,0,0,3,741.67,7.914,0,1108.78,0,0,0,,0,0,0,0,0,0,0,0,575.46,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.13,1073.42,2,0,0.08,0.08,145,10,0.12,0.08,14.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.02,APPROACH,ILS_TRACK,150.97,152,1.03,653.95,575.34,-0.41,9.68,9.83,269.96,0.038,0.2794,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.183,0,-1.037,0,269.97,0,0,1,-0.15,0,0,0,269.97,1,-0.0005,0.0001,0,269.97,1.57,-452.31,19.691,-0.03,0,0,3,741.67,7.89,0,1106.27,0,0,0,,0,0,0,0,0,0,0,0,575.34,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.23,1073.9,2,0,0.08,0.08,148,10,0.12,0.08,15.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.32,APPROACH,ILS_TRACK,151.07,152,0.93,653.81,575.22,-0.37,9.64,9.76,269.96,0.037,0.2782,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.154,0,-0.935,0,269.98,0,0,1,-0.13,0,0,0,269.97,1,-0.0004,0.0001,0,269.98,1.53,-449.93,19.644,-0.023,0,0,3,741.67,7.858,0,1103.76,0,0,0,,0,0,0,0,0,0,0,0,575.22,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.79,1074.33,2,0,0.08,0.08,151,10,0.12,0.08,15.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.62,APPROACH,ILS_TRACK,151.17,152,0.83,653.71,575.1,-0.34,9.68,9.8,269.96,0.036,0.2791,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.128,0,-0.84,0,269.97,0,0,1,-0.13,0,0,0,269.97,1,-0.0005,0,0,269.97,1.49,-447.53,19.596,-0.028,0,0,3,741.67,8.001,0,1101.25,0,0,0,,0,0,0,0,0,0,0,0,575.1,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.6,1074.74,2,0,0.08,0.08,154,10,0.12,0.08,15.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
15.92,APPROACH,ILS_TRACK,151.25,152,0.75,653.6,574.99,-0.32,9.68,9.78,269.96,0.037,0.2833,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.105,0,-0.759,0,269.98,0,0,1,-0.12,0,0,0,269.98,1,-0.0004,-0.0001,0,269.98,1.45,-445.13,19.548,-0.025,0,0,3,741.67,8.021,0,1098.74,0,0,0,,0,0,0,0,0,0,0,0,574.99,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.09,1075.09,2,0,0.08,0.08,157,10,0.12,0.08,15.92,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.22,APPROACH,ILS_TRACK,151.32,152,0.68,653.49,574.89,-0.31,9.65,9.76,269.96,0.036,0.2851,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.083,0,-0.682,0,269.97,0,0,1,-0.12,0,0,0,269.98,1,-0.0005,-0.0002,0,269.97,1.41,-442.72,19.5,-0.027,0,0,3,741.67,8.039,0,1096.23,0,0,0,,0,0,0,0,0,0,0,0,574.89,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.24,1075.42,2,0,0.08,0.08,160,10,0.12,0.08,16.22,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.52,APPROACH,ILS_TRACK,151.4,152,0.6,653.4,574.8,-0.3,9.64,9.75,269.96,0.036,0.2848,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.062,0,-0.606,0,269.98,0,0,1,-0.11,0,0,0,269.98,1,-0.0003,-0.0003,0,269.98,1.37,-440.3,19.452,-0.018,0,0,3,741.67,8.072,0,1093.72,0,0,0,,0,0,0,0,0,0,0,0,574.8,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.66,1075.75,2,0,0.08,0.08,163,10,0.12,0.08,16.52,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
16.82,APPROACH,ILS_TRACK,151.47,152,0.53,653.31,574.71,-0.28,9.64,9.75,269.96,0.036,0.2857,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.042,0,-0.535,0,269.98,0,0,1,-0.12,0,0,0,269.98,1,-0.0004,-0.0003,0,269.98,1.33,-437.88,19.404,-0.021,0,0,3,741.67,8.116,0,1091.2,0,0,0,,0,0,0,0,0,0,0,0,574.71,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.23,1076.05,2,0,0.08,0.08,166,10,0.12,0.08,16.82,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.12,APPROACH,ILS_TRACK,151.54,152,0.46,653.22,574.63,-0.26,9.63,9.72,269.96,0.035,0.2862,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.023,0,-0.469,0,269.98,0,0,1,-0.1,0,0,0,269.98,1,-0.0003,-0.0004,0,269.98,1.3,-435.45,19.356,-0.02,0,0,3,741.67,8.115,0,1088.69,0,0,0,,0,0,0,0,0,0,0,0,574.63,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.06,1076.33,2,0,0.08,0.08,169,10,0.12,0.08,17.12,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.42,APPROACH,ILS_TRACK,151.6,152,0.4,653.14,574.55,-0.24,9.62,9.7,269.96,0.035,0.2868,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.005,0,-0.406,0,269.98,0,0,1,-0.09,0,0,0,269.98,1,-0.0004,-0.0005,0,269.98,1.26,-433.01,19.308,-0.023,0,0,3,741.67,8.107,0,1086.17,0,0,0,,0,0,0,0,0,0,0,0,574.55,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.01,1076.6,2,0,0.08,0.08,172,10,0.12,0.08,17.42,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
17.72,APPROACH,ILS_TRACK,151.66,152,0.34,653.07,574.48,-0.24,9.61,9.69,269.96,0.035,0.2859,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.988,0,-0.346,0,269.98,0,0,1,-0.09,0,0,0,269.98,1,-0.0004,-0.0006,0,269.98,1.22,-430.57,19.26,-0.021,0,0,3,741.67,8.14,0,1083.65,0,0,0,,0,0,0,0,0,0,0,0,574.48,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.13,1076.86,2,0,0.08,0.08,175,10,0.12,0.08,17.72,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
18.02,APPROACH,ILS_TRACK,151.71,152,0.29,653.01,574.41,-0.2,9.63,9.71,269.96,0.035,0.2864,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.972,0,-0.289,0,269.98,0,0,1,-0.09,0,0,0,269.99,1,-0.0003,-0.0007,0,269.98,1.18,-428.12,19.212,-0.019,0,0,3,741.67,8.22,0,1081.13,0,0,0,,0,0,0,0,0,0,0,0,574.41,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.27,1077.1,2,0,0.08,0.08,178,10,0.12,0.08,18.02,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
18.32,APPROACH,ILS_TRACK,151.77,152,0.23,652.94,574.35,-0.18,9.61,9.67,269.96,0.034,0.2872,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.958,0,-0.238,0,269.99,0,0,1,-0.07,0,0,0,269.98,1,-0.0002,-0.0007,0,269.99,1.15,-425.66,19.164,-0.011,0,0,3,741.67,8.187,0,1078.61,0,0,0,,0,0,0,0,0,0,0,0,574.35,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.6,1077.33,2,0,0.08,0.08,181,10,0.12,0.08,18.32,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
18.62,APPROACH,ILS_TRACK,151.82,152,0.18,652.89,574.3,-0.18,9.6,9.67,269.96,0.034,0.2849,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.943,0,-0.184,0,269.98,0,0,1,-0.07,0,0,0,269.99,1,-0.0003,-0.0008,0,269.98,1.11,-423.2,19.116,-0.017,0,0,3,741.67,8.214,0,1076.09,0,0,0,,0,0,0,0,0,0,0,0,574.3,0,0,0,0,0,0,0,0,0,269.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.99,1077.56,2,0,0.08,0.08,184,10,0.12,0.08,18.62,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
