t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
132.13,ROLLOUT,ILS_TRACK,53.96,76,22.04,1.63,-0.1,-1,-0.97,271.79,-2.037,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.35,0.81,-0.072,2.332,-0.0361,0.619,0,-0.0361,0,0.1,0,1,1,8.56,LANDED
132.35,ROLLOUT,ILS_TRACK,52.84,76,23.16,1.69,0.63,-1.01,-1.93,267.21,-6.112,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.33,0.832,-0.086,-1.754,0.0291,0.665,0,0.0291,0,0.1,0,1,1,8.78,LANDED
132.57,ROLLOUT,ILS_TRACK,52.17,76,23.83,1.72,0.71,-2.92,-4.02,263.08,-9.941,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.33,0.85,-0.082,-6.33,0.1108,0.7,0,0.1108,0,0.1,0,1,1,9,LANDED
132.79,ROLLOUT,ILS_TRACK,51.72,76,24.28,1.6,-0.04,-5.09,-5.46,260.83,-13.686,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.35,0.861,-0.06,-9.081,0.1638,0.722,0,0.1638,0,0.1,0,1,1,9.22,LANDED
133.03,ROLLOUT,ILS_TRACK,50.93,76,25.07,1.56,0.1,-5.83,-6.28,260.03,-16.498,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.38,0.872,-0.027,-10.273,0.1912,0.744,0,0.1912,0,0.1,0,1,1,9.46,LANDED
133.25,ROLLOUT,ILS_TRACK,50.02,76,25.98,1.55,-0.01,-6.26,-6.39,260.73,-16.33,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.41,0.89,0.007,-10.056,0.1959,0.779,0,0.1959,0,0.1,0,1,1,9.68,LANDED
133.47,ROLLOUT,ILS_TRACK,49.09,76,26.91,1.58,-0.23,-5.17,-4.74,263.4,-12.212,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.44,0.908,0.039,-7.953,0.1623,0.816,0,0.1623,0,0.1,0,1,1,9.9,LANDED
133.69,ROLLOUT,ILS_TRACK,48.18,76,27.82,1.64,-0.77,-2.37,-1.27,267.61,-3.802,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.46,0.927,0.068,-4.112,0.0877,0.853,0,0.0877,0,0.1,0,1,1,10.12,LANDED
133.91,ROLLOUT,ILS_TRACK,47.22,76,28.78,1.73,1.04,0.04,-1.65,272.9,5.922,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.49,0.944,0.091,0.938,-0.0208,0.888,0,-0.0208,0,0.1,0,1,1,10.34,LANDED
134.15,ROLLOUT,ILS_TRACK,46.16,76,29.84,1.97,0.51,-0.84,-1.93,277.17,13.692,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.49,0.969,0.095,5.831,-0.1366,0.937,0,-0.1366,0,0.1,0,1,1,10.58,LANDED
134.37,ROLLOUT,ILS_TRACK,45.62,76,30.38,1.89,0.13,-2.85,-3.94,279.48,21.784,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.48,0.982,0.078,8.485,-0.2043,0.963,0,-0.2043,0,0.1,0,1,1,10.8,LANDED
134.59,ROLLOUT,ILS_TRACK,45.06,76,30.94,1.65,-0.35,-6.96,-7.35,280.67,26.734,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.46,0.993,0.056,9.965,-0.2454,0.985,0,-0.2454,0,0.1,0,1,1,11.02,LANDED
134.81,ROLLOUT,ILS_TRACK,44.44,76,31.56,1.36,0.23,-10.93,-11.68,280.15,23.608,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.42,1,0.022,10.253,-0.2563,1,0,-0.2563,0,0.1,0,1,1,11.24,LANDED
135.03,ROLLOUT,ILS_TRACK,43.16,76,32.84,1.59,-1.07,-6.02,-4.59,277.22,15.563,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.4,1,-0.001,7.624,-0.1906,1,0,-0.1906,0,0.1,0,1,1,11.46,LANDED
135.27,ROLLOUT,ILS_TRACK,42.03,76,33.97,1.65,-1.33,-2.01,-0.04,273.53,3.556,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.37,1,-0.026,4.172,-0.1043,1,0,-0.1043,0,0.1,0,1,1,11.7,LANDED
135.49,ROLLOUT,ILS_TRACK,40.95,76,35.05,1.74,0.76,-0.11,-1.78,268.8,-6.621,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.35,1,-0.049,-0.16,0.004,1,0,0.004,0,0.1,0,1,1,11.92,LANDED
135.71,ROLLOUT,ILS_TRACK,39.93,76,36.07,1.9,0.51,-1.28,-3.11,265.11,-16.21,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.34,1,-0.06,-4.45,0.1113,1,0,0.1113,0,0.1,0,1,1,12.14,LANDED
135.93,ROLLOUT,ILS_TRACK,39.33,76,36.67,1.99,0.64,-2.87,-5.43,263.42,-29.125,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.34,1,-0.056,-6.642,0.166,1,0,0.166,0,0.1,0,1,1,12.36,LANDED
136.15,ROLLOUT,ILS_TRACK,38.62,76,37.38,1.82,-0.18,-5.22,-6.11,263.79,-33.365,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.36,1,-0.038,-6.888,0.1722,1,0,0.1722,0,0.1,0,1,1,12.58,LANDED
136.39,ROLLOUT,ILS_TRACK,37.86,76,38.14,1.39,-0.54,-10.64,-9.87,265.79,-29.295,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.37,1,-0.028,-5.179,0.1295,1,0,0.1295,0,0.1,0,1,1,12.82,LANDED
136.61,ROLLOUT,ILS_TRACK,36.31,76,39.69,1.47,-0.05,-10.11,-9.43,269.72,-22.631,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.38,1,-0.022,-2.084,0.0521,1,0,0.0521,0,0.1,0,1,1,13.04,LANDED
136.83,ROLLOUT,ILS_TRACK,35.38,76,40.62,1.59,-0.85,-5.46,-3.06,275.83,-12.602,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.38,1,-0.021,3.747,-0.0937,1,0,-0.0937,0,0.1,0,1,1,13.26,LANDED
137.05,ROLLOUT,ILS_TRACK,34.31,76,41.69,1.69,-0.92,0.35,1.31,281.82,3.703,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.38,1,-0.022,9.732,-0.2433,1,0,-0.2433,0,0.1,0,1,1,13.48,LANDED
137.27,ROLLOUT,ILS_TRACK,32.83,76,43.17,1.89,0.01,2.84,2.35,287.24,3.345,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.37,1,-0.033,15.641,-0.35,1,0,-0.35,0,0.1,0,1,1,13.7,LANDED
137.51,ROLLOUT,ILS_TRACK,31.33,76,44.67,1.9,0.1,2.77,2.32,290.46,3.915,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.34,1,-0.06,19.582,-0.35,1,0,-0.35,0,0.1,0,1,1,13.94,LANDED
137.73,ROLLOUT,ILS_TRACK,30.48,76,45.52,1.89,0.31,1.42,0.9,291.25,4.155,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.3,1,-0.103,20.925,-0.35,1,0,-0.35,0,0.1,0,1,1,14.16,LANDED
137.95,ROLLOUT,ILS_TRACK,29.9,76,46.1,1.64,-0.62,-1.57,-0.42,290.72,0.159,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.25,1,-0.153,20.737,-0.35,1,0,-0.35,0,0.1,0,1,1,14.38,LANDED
138.17,ROLLOUT,ILS_TRACK,28.86,76,47.14,1.6,0.18,-1.87,-2.32,287.59,-2.654,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.2,1,-0.203,18.621,-0.35,1,0,-0.35,0,0.1,0,1,1,14.6,LANDED
138.39,ROLLOUT,ILS_TRACK,27.73,76,48.27,1.69,0.24,-1.3,-2.18,282.38,-5.87,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.15,1,-0.246,13.615,-0.3404,1,0,-0.3404,0,0.1,0,1,1,14.82,LANDED
138.63,ROLLOUT,ILS_TRACK,26.97,76,49.03,1.66,0.31,-2.68,-3.9,277.86,-9.653,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.12,1,-0.282,8.695,-0.2174,1,0,-0.2174,0,0.0972,0,1,1,15.06,LANDED
138.85,ROLLOUT,ILS_TRACK,26.28,76,49.72,1.6,0.4,-4.85,-6.37,275.49,-14.753,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.1,1,-0.305,5.864,-0.1466,1,0,-0.1466,0,0.0948,0,1,1,15.28,LANDED
139.07,ROLLOUT,ILS_TRACK,25.18,76,50.82,1.5,0.36,-7.89,-9.66,273.9,-21.464,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.08,1,-0.322,4.302,-0.1076,1,0,-0.1076,0,0.0913,0,1,1,15.5,LANDED
139.29,ROLLOUT,ILS_TRACK,24.02,76,51.98,1.39,0.04,-10.43,-12.38,271.85,-28.866,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.06,1,-0.338,2.371,-0.0593,1,0,-0.0593,0,0.0866,0,1,1,15.72,LANDED
139.51,ROLLOUT,ILS_TRACK,22.86,76,53.14,1.25,-0.17,-12.67,-15.59,269.91,-36.364,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.05,1,-0.353,0.335,-0.0084,1,0,-0.0084,0,0.082,0,1,1,15.94,LANDED
139.75,ROLLOUT,ILS_TRACK,21.6,76,54.4,1.04,-0.41,-15.17,-19.51,268.77,-44.756,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.03,1,-0.372,-1.117,0.0279,1,0,0.0279,0,0.0769,0,1,1,16.18,LANDED
139.97,ROLLOUT,ILS_TRACK,20.25,76,55.75,0.94,-0.42,-15.72,-22.22,269.11,-51.234,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,270.01,1,-0.394,-1.076,0.0256,0.95,0,0.0256,0,0.0722,0,1,1,16.4,LANDED
140.19,ROLLOUT,ILS_TRACK,18.7,76,57.3,0.93,0.13,-15.15,-24.55,269.41,-53.043,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.98,1,-0.418,-0.581,0.0126,0.867,0,0.0126,0,0.0659,0,1,1,16.62,LANDED
140.41,ROLLOUT,ILS_TRACK,17.64,76,58.36,0.94,-0.07,-15.71,-25.87,268.79,-53.221,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.96,1,-0.444,-0.816,0.0163,0.801,0,0.0163,0,0.0609,0,1,1,16.84,LANDED
140.63,ROLLOUT,ILS_TRACK,16.47,76,59.53,0.92,-0.53,-15,-27.04,267.45,-58.285,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.93,1,-0.471,-2.165,0.0402,0.743,0,0.0402,0,0.0564,0,1,1,17.06,LANDED
140.87,ROLLOUT,ILS_TRACK,15.18,76,60.82,0.87,-1.05,-13.36,-29.76,266.12,-67.954,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.9,1,-0.5,-3.408,0.0575,0.675,0,0.0575,0,0.0513,0,1,1,17.3,LANDED
141.09,ROLLOUT,ILS_TRACK,13.9,76,62.1,0.97,-0.05,-11.67,-33.26,264.95,-76.536,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.87,1,-0.527,-4.653,0.071,0.61,0,0.071,0,0.0464,0,1,1,17.52,LANDED
141.31,ROLLOUT,ILS_TRACK,13.28,76,62.72,1.03,-0.17,-10.8,-34.94,264.22,-78.971,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.84,1,-0.556,-5.444,0.0757,0.556,0,0.0757,0,0.0423,0,1,1,17.74,LANDED
141.53,ROLLOUT,ILS_TRACK,12.71,76,63.29,0.92,-0.49,-12.13,-35.52,263.42,-71.988,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.82,1,-0.584,-6.155,0.0811,0.527,0,0.0811,0,0.04,0,1,1,17.96,LANDED
141.75,ROLLOUT,ILS_TRACK,12.18,76,63.82,0.82,-1.04,-11.97,-34.98,261.6,-59.072,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.79,1,-0.613,-7.55,0.0945,0.501,0,0.0945,0,0.0381,0,1,1,18.18,LANDED
141.99,ROLLOUT,ILS_TRACK,11.43,76,64.57,0.82,-0.8,-9.47,-33.63,258.55,-39.121,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.75,1,-0.645,-10.169,0.1179,0.464,0,0.1179,0,0.0352,0,1,1,18.42,LANDED
142.21,ROLLOUT,ILS_TRACK,10.28,76,65.72,0.9,0.05,-7.89,-23.84,257.93,-25.702,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.73,1,-0.675,-11.703,0.1228,0.42,0,0.1228,0,0.0319,0,1,1,18.64,LANDED
142.43,ROLLOUT,ILS_TRACK,9.5,76,66.5,0.93,-0.38,-6.83,-26.71,257.13,-21.284,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.7,1,-0.704,-11.808,0.1067,0.361,0,0.1067,0,0.0275,0,1,1,18.86,LANDED
142.65,ROLLOUT,ILS_TRACK,7.83,76,68.17,1.21,-0.49,-4.53,-22.49,249.63,-12.429,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.67,1,-0.729,-18.028,0.136,0.302,0,0.136,0,0.0229,0,1,1,19.08,LANDED
142.87,ROLLOUT,ILS_TRACK,7.82,76,68.18,0.96,-2.17,-5.59,-38.79,241.28,-5.11,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.65,1,-0.752,-25.301,0.1592,0.252,0,0.1592,0,0.0191,0,1,1,19.3,LANDED
143.11,ROLLOUT,ILS_TRACK,6.93,76,69.07,1.01,-0.91,-4.38,-3.4,232.85,7.068,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.62,1,-0.778,-34.468,0.2009,0.233,0,0.2009,0,0.0177,0,1,1,19.54,LANDED
143.33,ROLLOUT,ILS_TRACK,6.52,76,69.48,1.05,-0.84,-3.05,46.03,225.9,15.394,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.6,1,-0.802,-42.116,0.209,0.198,0,0.209,0,0.0151,0,1,1,19.76,LANDED
143.55,ROLLOUT,ILS_TRACK,6.12,76,69.88,1,-0.8,-2.71,29.82,221.5,14.553,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.58,1,-0.825,-47.316,0,0,2,0,0,0.0133,0,1,1,19.98,LANDED
143.77,ROLLOUT,ILS_TRACK,5.64,76,70.36,1,-0.73,-2.43,23.92,218.46,14.179,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.55,1,-0.846,-50.671,0,0,2,0,0,0.0115,0,1,1,20.2,LANDED
143.99,ROLLOUT,ILS_TRACK,5.2,76,70.8,1,-0.68,-2.32,19.91,217.06,14.011,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.54,1,-0.865,-52.323,0,0,2,0,0,0.0098,0,1,1,20.42,LANDED
144.23,ROLLOUT,ILS_TRACK,4.73,76,71.27,1,-0.62,-2.34,17.78,216.95,14.006,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.52,1,-0.884,-52.622,0,0,2,0,0,0.0079,0,1,1,20.66,LANDED
144.45,ROLLOUT,ILS_TRACK,4.31,76,71.69,1,-0.58,-2.42,16.79,217.66,14.104,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.5,1,-0.901,-52.01,0,0,2,0,0,0.0062,0,1,1,20.88,LANDED
144.67,ROLLOUT,ILS_TRACK,3.9,76,72.1,1,-0.53,-2.56,16,218.92,14.272,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.48,1,-0.916,-50.829,0,0,2,0,0,0.0045,0,1,1,21.1,LANDED
144.89,ROLLOUT,ILS_TRACK,3.51,76,72.49,1,-0.49,-2.75,14.96,220.65,14.496,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.47,1,-0.93,-49.167,0,0,2,0,0,0.0029,0,1,1,21.32,LANDED
145.11,ROLLOUT,ILS_TRACK,3.13,76,72.87,1,-0.45,-2.99,14.17,222.79,14.765,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.46,1,-0.943,-47.08,0,0,2,0,0,0.0013,0,1,1,21.54,LANDED
145.35,DONE,ILS_TRACK,2.74,76,73.26,1,-0.4,-3.33,13.45,225.73,15.085,0,13.438,270.4,-0.159,0.48,0.18,0.407,-0.019,-0.045,-0.159,-0.18,0.93,269.44,1,-0.955,-44.421,0,0,0,0,0,0,0,1,1,0.04,LANDED
# end T+145.5  IAS 2.6 m/s
