t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
158.18,FLARE,,113.36,152,38.64,15.57,6.02,-1.41,16.69,18.18,269.98,-0.002,0.08,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-4.8,0,1,-0.67,0,0,10.47,270,0.9633,0.0002,0.2686,12.54,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-4.8,-2.5,0.172,ROUNDOUT,0,-1.088,-4.133,-4.154,0,0,0,0,11.84,-0.18,0.08,4829.41,-4883.198,9.16,150.28,-1.262,-0.689,-1.951,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.13,967.41,2,0,1.02,0.5,150,0.98,1.02,1.02,8.06,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
159.2,FLARE,,110.96,152,41.04,10.48,3.37,-3.73,16.45,19.07,269.97,-0.005,0.28,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-1.29,0,1,-1.88,0,0,12.55,270,0.9482,0.0002,0.3178,15.5,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-3.6,-2.5,0.349,ROUNDOUT,0,1.234,0.589,-0.948,0,0,0,0,9.2,0.418,0.28,4846.441,-4874.666,7.91,148.51,-1.29,-0.702,-1.992,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.67,959.51,2,0,1.02,0.5,151,0.98,1.02,1.02,9.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
160.22,FLARE,,108.82,152,43.18,2.95,-1.62,-6,16.14,-4.57,269.97,-0.006,0.2711,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-0.184,0,1,-3.11,0,0,15.51,270,0.9482,0.0002,0.3176,15.5,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-2.4,-0.35,0.691,TOUCHDOWN_CONFIRM,0,5.65,2.924,-0.641,0,0,0,0,4.21,4.265,0.271115020428449,4629.862,-4565.35,7.73,145.09,-0.184,-0.671,-0.855,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.72,955.32,2,0,1.02,0.5,152,0.98,1.02,1.02,10.1,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
161.24,FLARE,,108,152,44,6.23,-1.84,1.73,-4.97,6.74,269.99,-0.13,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-3,0,1,0.84,0,0,15.51,270,0.9994,-0.0001,-0.0348,-5,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-1.2,-0.907,0.729,TOUCHDOWN_CONFIRM,0,-2.64,-3.842,-0.028,0,0,0,0,3.99,0.273,0,4674.461,-4608.12,7.28,144.71,-0.482,-0.683,-1.165,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.54,956.92,2,0,1.02,0.5,153,0.98,1.02,1.02,11.12,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
162.26,FLARE,,108.32,152,43.68,8.54,-1.96,2.16,9.05,16.21,269.97,-0.127,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-3,0,1,1.25,0,0,-4.99,270,0.9906,0.0001,0.1364,4.85,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-2.64,-0.871,0.736,TOUCHDOWN_CONFIRM,0,-3.033,-4.249,-4.208,0,0,0,0,3.87,0.506,0,4621.857,-4561.872,6.84,144.64,-0.461,-0.674,-1.134,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.48,953.15,2,0,1.02,0.5,154,0.98,1.02,1.02,12.14,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
163.28,FLARE,,107.05,152,44.95,4.95,-1.79,0.31,15.31,4.92,269.95,-0.042,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,31.346,0,0,0,270,-3,0,1,0.16,0,0,4.86,270,0.9653,0.0002,0.2611,12.15,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-1.44,-0.948,0.72,TOUCHDOWN_CONFIRM,0,-1.263,-3.161,-3.156,0,0,0,0,4.03,-0.099,0,4766.624,-4720.474,6.37,144.8,-0.507,-0.705,-1.212,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.08,948.17,2,0,1.02,0.5,155,0.98,1.02,1.02,13.16,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
164.3,TOUCHDOWN,,105.93,152,46.07,4.28,-1.54,0.3,3.55,1.72,269.97,-0.071,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,0,1,0.09,0,0,12.16,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-1.297,-1.035,0.703,TOUCHDOWN_CONFIRM,0,-1.338,-3.095,-3.092,0,0,0,0,4.28,-0.114,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.65,946.82,2,0,1.02,0.5,156,0.98,1.02,1.02,0.9,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
165.3,ROLLOUT,,105.59,152,46.41,4.74,-1.15,0.4,2.73,3.81,270.02,-0.115,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,0,1,0.26,0,0,0.47,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-1.758,-0.098,-23.255,1,3,742.78,-11.047,-7,-17.82,-1.297,-1.035,0.703,,0,0,0,0,-0.12,0,0,0,4.68,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.8,0,0,0,0,0,0,0,0,-0.12,0.8,-1.929,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02,944.15,2,0,1.02,0.5,157,1,1.02,1.02,0.9,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
166.32,ROLLOUT,,104.76,152,47.24,3.68,-0.78,0.33,3.43,0.25,270.06,-0.093,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.2,0,0,0.48,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.552,-0.098,-23.255,1,3,742.78,-11.047,-7,-111.84,-1.297,-1.035,0.703,,0,0,0,0,-0.097,0,0,0,5.05,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,270.01,0.15,-0.006,0.045,-0.0005,0.638,0,-0.0005,0,-0.097,0.8,-2.634,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35,936.81,2,0,1.02,0.5,158,0.98,1.02,1.02,1.92,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
167.34,ROLLOUT,,102.48,152,49.52,3.56,-0.39,0.14,0.61,-0.01,270.1,-0.103,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.04,0,0,0.49,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.661,-0.098,-23.255,1,3,742.78,-11.047,-7,-117.57,-1.297,-1.035,0.703,,0,0,0,0,0.1571,0,0,0,5.44,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,270.01,0.15,-0.008,0.082,-0.001,0.651,0,-0.001,0,0.1571,0.8,0.19,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64,898.18,2,0,1.02,0.5,159,0.98,1.02,1.02,2.94,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
168.36,ROLLOUT,,89,152,63,3.56,0.01,0.42,0.08,-0.25,270.14,-0.099,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.24,0,0,0.5,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.762,-0.098,-23.255,1,3,742.78,-11.047,-7,-122.85,-1.297,-1.035,0.703,,0,0,0,0,0.2051,0,0,0,5.84,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,270.01,0.15,-0.011,0.123,-0.0016,0.731,0,-0.0016,0,0.2051,0.8,0.723,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84,866.31,2,0,1.02,0.5,160,0.98,1.02,1.02,3.96,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
169.38,ROLLOUT,,72.01,152,79.99,3.53,0.36,0.35,-0.04,-0.34,270.14,-0.095,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.28,0,0,0.51,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.845,-0.098,-23.255,1,3,742.78,-11.047,-7,-127.22,-1.297,-1.035,0.703,,0,0,0,0,0.2156,0,0,0,6.19,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,270,0.453,-0.015,0.139,-0.0021,0.834,0,-0.0021,0,0.2156,0.8,0.839,0.14,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,864.12,2,0,1.02,0.5,161,0.98,1.02,1.02,4.98,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
170.4,ROLLOUT,,54.72,152,97.28,3.52,0.63,0.23,-0.1,-0.37,270.12,-0.096,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.24,0,0,0.51,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.91,-0.098,-23.255,1,3,742.78,-11.047,-7,-130.63,-1.297,-1.035,0.703,,0,0,0,0,0.2092,0,0,0,6.46,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.99,0.799,-0.017,0.13,-0.0022,0.939,0,-0.0022,0,0.2092,0.8,0.904,0.1279,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,866.68,2,0,1.02,0.5,162,0.98,1.02,1.02,6,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
171.42,ROLLOUT,,37.92,152,114.08,3.52,0.83,0.15,-0.12,-0.35,270.06,-0.094,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.22,0,0,0.52,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.957,-0.098,-23.255,1,3,742.78,-11.047,-7,-133.11,-1.297,-1.035,0.703,,0,0,0,0,0.1695,0,0,0,6.65,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.98,1,-0.018,0.077,-0.0014,1,0,-0.0014,0,0.1695,0.8,0.921,0.0866,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,869.77,2,0,1.02,0.5,163,0.98,1.02,1.02,7.02,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
172.44,ROLLOUT,,21.44,152,130.56,3.52,0.95,0.09,-0.11,-0.34,270.01,-0.095,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.23,0,0,0.52,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.987,-0.098,-23.255,1,3,742.78,-11.047,-7,-134.66,-1.297,-1.035,0.703,,0,0,0,0,0.1277,0,0,0,6.78,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.98,1,-0.018,0.029,-0.0003,0.586,0,-0.0003,0,0.1277,0.8,0.907,0.0461,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,871.9,2,0,1.02,0.5,164,0.98,1.02,1.02,8.04,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
173.46,ROLLOUT,,5.14,152,146.86,4.02,1,0.02,-0.12,-17.19,269.97,-0.098,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,0.2,0,0,0.52,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.999,-0.098,-23.255,1,3,742.78,-11.047,-7,-135.3,-1.297,-1.035,0.703,,0,0,0,0,0.0887,0,0,0,6.83,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.98,1,-0.018,-0.008,0,0.077,0,0,0,0.0887,0.8,0.918,0.0061,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,872.16,2,0,1.02,0.5,165,0.98,1.02,1.02,9.06,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
174.48,DONE,,0.16,152,151.84,4.26,1,-0.19,1.77,-42.24,270.05,-0.095,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,70,70,70,0,1,270,-3,1,0,-10.6,0,0,0.52,270,0.9982,0,0.0599,0.46,270,0.44,106.97,-3.999,-0.098,-23.255,1,3,742.78,-11.047,-7,-135.31,-1.297,-1.035,0.703,,0,0,0,0,0,0,0,0,6.82,0,0,4910.306,-4879.059,5.85,144.97,-0.56,-0.737,-1.297,269.98,1,-0.018,0.066,0,0,0,0,0,0,0.8,-0.966,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,872.16,2,0,1.02,0.5,166,0.98,1.02,1.02,0.9,LANDED,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
# end T+174.5  IAS 0 m/s
