t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
54.7,APPROACH,ILS_TRACK,152,152,0,238.54,158.84,-8.25,6.86,9.87,270,-0.004,0.2269,0,14.003,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.99,-3.037,0,1,-3.1,0,0,-3.05,269.99,0.5395,-0.0001,0.842,-3.04,269.99,0.15,0.28,3.135,-0.006,-0.037,1,3,667.01,-0.059,-3.037,238.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4,1114.11,2,0,0.12,0.12,384,8.33,0.12,0.12,54.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
54.96,APPROACH,ILS_TRACK,152,152,0,236.42,156.69,-8.15,6.95,9.93,270,-0.004,0.229,0,14.003,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,0,0,269.99,-3.115,0,1,-3.08,0,0,-3.14,269.99,0.5407,-0.0001,0.8412,-3.12,269.99,0.15,0.29,3.094,-0.005,-0.115,1,3,667.01,0.033,-3.115,236.46,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.89,1114.3,2,0,0.12,0.12,386,7.69,0.14,0.12,54.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.32,APPROACH,ILS_TRACK,152,152,0,233.46,153.74,-8.25,6.88,9.91,270,-0.003,0.2322,0,14.005,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,269.99,-3.13,0,1,-3.11,0,0,-3.02,269.99,0.541,-0.0001,0.841,-3.13,269.99,0.15,0.28,3.038,-0.006,-0.13,1,3,667.01,0.058,-3.13,233.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.99,1114.56,2,0,0.12,0.12,389,8.33,0.12,0.12,55.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
55.68,APPROACH,ILS_TRACK,152,152,0,230.5,150.79,-8.24,6.89,9.92,270,-0.003,0.2322,0,14.006,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.891,0,-0.001,0,269.99,-3.104,0,1,-3.11,0,0,-3.03,269.99,0.5407,-0.0002,0.8412,-3.1,269.99,0.15,0.28,2.982,-0.007,-0.104,1,3,667.01,0.026,-3.104,230.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.19,1114.82,2,0,0.12,0.12,392,8.33,0.12,0.12,55.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.04,APPROACH,ILS_TRACK,152,152,0,227.56,147.83,-8.21,6.92,9.93,270,-0.003,0.231,0,14.006,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,269.99,-3.122,0,1,-3.1,0,0,-3.05,269.99,0.5411,-0.0002,0.841,-3.12,269.99,0.15,0.28,2.925,-0.006,-0.122,1,3,667.01,0.047,-3.122,227.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.32,1115.1,2,0,0.12,0.12,395,8.33,0.12,0.12,56.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.4,APPROACH,ILS_TRACK,152.01,152,-0.01,224.6,144.89,-8.24,6.89,9.92,270,-0.002,0.2306,0,14.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,269.99,-3.113,0,1,-3.1,0,0,-3.03,269.99,0.541,-0.0001,0.841,-3.11,269.99,0.15,0.28,2.869,-0.005,-0.113,1,3,667.01,0.037,-3.113,224.65,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.4,1115.37,2,0,0.12,0.12,398,8.33,0.12,0.12,56.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
56.76,APPROACH,ILS_TRACK,152.01,152,-0.01,221.65,141.95,-8.21,6.84,9.85,270,-0.003,0.2327,0,14.002,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,269.99,-3.046,0,1,-3.08,0,0,-3.03,269.99,0.5401,-0.0001,0.8416,-3.05,269.99,0.15,0.27,2.813,-0.006,-0.046,1,3,667.01,-0.046,-3.046,221.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.41,1115.63,2,0,0.12,0.12,401,8.33,0.12,0.12,56.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.12,APPROACH,ILS_TRACK,152.01,152,-0.01,218.7,139,-8.17,6.85,9.83,270,-0.004,0.2322,0,13.998,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,269.99,-3.037,0,1,-3.07,0,0,-3.11,269.99,0.5401,-0.0001,0.8416,-3.04,269.99,0.15,0.28,2.756,-0.006,-0.037,1,3,667.01,-0.059,-3.037,218.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.36,1115.9,2,0,0.12,0.12,404,8.33,0.12,0.12,57.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.38,APPROACH,ILS_TRACK,152.02,152,-0.02,216.58,136.87,-8.15,6.9,9.89,270,-0.004,0.2285,0,13.993,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,269.99,-3.143,0,1,-3.08,0,0,-3.11,269.99,0.5417,-0.0001,0.8406,-3.14,269.99,0.15,0.29,2.716,-0.006,-0.143,1,3,667.01,0.068,-3.143,216.62,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.33,1116.12,2,0,0.12,0.12,406,7.69,0.14,0.12,57.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
57.74,APPROACH,ILS_TRACK,152.03,152,-0.03,213.64,133.92,-8.18,6.91,9.92,270,-0.003,0.226,0,13.985,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.027,0,269.99,-3.176,0,1,-3.1,0,0,-3.08,269.99,0.5422,-0.0001,0.8402,-3.18,269.99,0.15,0.3,2.659,-0.006,-0.176,1,3,667.01,0.107,-3.176,213.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.06,1116.41,2,0,0.12,0.12,409,8.33,0.12,0.12,57.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.1,APPROACH,ILS_TRACK,152.03,152,-0.03,210.68,130.99,-8.23,6.79,9.8,270,-0.003,0.2298,0,13.977,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.024,0,269.99,-3.063,0,1,-3.09,0,0,-3,269.99,0.5407,-0.0001,0.8412,-3.06,269.99,0.15,0.29,2.603,-0.006,-0.063,1,3,667.01,-0.028,-3.063,210.72,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.85,1116.66,2,0,0.12,0.12,412,8.33,0.12,0.12,58.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.46,APPROACH,ILS_TRACK,152.02,152,-0.02,207.73,128.05,-8.12,6.83,9.79,270,-0.005,0.2369,0,13.968,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.017,0,269.99,-3.007,0,1,-3.05,0,0,-3.15,269.99,0.5399,-0.0001,0.8417,-3.01,269.99,0.15,0.3,2.547,-0.006,-0.007,1,3,667.01,-0.103,-3.007,207.77,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.68,1116.87,2,0,0.12,0.12,415,8.33,0.12,0.12,58.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
58.82,APPROACH,ILS_TRACK,152.03,152,-0.03,204.8,125.09,-8.17,6.89,9.89,270,-0.004,0.2291,0,13.959,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.028,0,269.99,-3.195,0,1,-3.09,0,0,-3.13,269.99,0.5427,-0.0001,0.8399,-3.2,269.99,0.15,0.31,2.491,-0.006,-0.195,1,3,667.01,0.128,-3.195,204.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,1117.18,2,0,0.12,0.12,418,8.33,0.12,0.12,58.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.18,APPROACH,ILS_TRACK,152.03,152,-0.03,201.84,122.15,-8.27,6.78,9.82,270,-0.003,0.2299,0,13.951,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.026,0,269.99,-3.083,0,1,-3.1,0,0,-3,269.99,0.5412,-0.0001,0.8409,-3.08,269.99,0.15,0.29,2.434,-0.006,-0.083,1,3,667.01,-0.005,-3.083,201.87,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.14,1117.44,2,0,0.12,0.12,421,8.33,0.12,0.12,59.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.54,APPROACH,ILS_TRACK,152.03,152,-0.03,198.89,119.21,-8.16,6.81,9.79,270,-0.004,0.2321,0,13.941,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.884,0,0.026,0,269.99,-3.001,0,1,-3.07,0,0,-3.1,269.99,0.5401,-0.0001,0.8416,-3,269.99,0.15,0.29,2.378,-0.006,-0.001,1,3,667.01,-0.108,-3.001,198.93,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.93,1117.69,2,0,0.12,0.12,424,8.33,0.12,0.12,59.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
59.8,APPROACH,ILS_TRACK,152.04,152,-0.04,196.77,117.06,-8.23,6.87,9.9,270,-0.003,0.226,0,13.932,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.037,0,269.99,-3.175,0,1,-3.11,0,0,-3.06,269.99,0.5427,-0.0001,0.84,-3.17,269.99,0.15,0.3,2.338,-0.005,-0.175,1,3,667.01,0.106,-3.175,196.8,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.93,1117.93,2,0,0.12,0.12,426,7.69,0.14,0.12,59.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.16,APPROACH,ILS_TRACK,152.04,152,-0.04,193.8,114.12,-8.24,6.79,9.81,270,-0.004,0.2288,0,13.92,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.035,0,269.99,-3.033,0,1,-3.09,0,0,-2.99,269.99,0.5407,-0.0001,0.8412,-3.03,269.99,0.15,0.28,2.281,-0.006,-0.033,1,3,667.01,-0.063,-3.033,193.85,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.66,1118.18,2,0,0.12,0.12,429,8.33,0.12,0.12,60.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.52,APPROACH,ILS_TRACK,152.03,152,-0.03,190.86,111.17,-8.18,6.84,9.83,270,-0.004,0.2315,0,13.906,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.881,0,0.034,0,269.99,-3.016,0,1,-3.07,0,0,-3.12,269.99,0.5405,-0.0001,0.8414,-3.02,269.99,0.15,0.28,2.225,-0.005,-0.016,1,3,667.01,-0.087,-3.016,190.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.35,1118.43,2,0,0.12,0.12,432,8.33,0.12,0.12,60.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
60.88,APPROACH,ILS_TRACK,152.04,152,-0.04,187.91,108.21,-8.15,6.88,9.86,270,-0.004,0.2287,0,13.892,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.88,0,0.039,0,269.99,-3.066,0,1,-3.07,0,0,-3.14,269.99,0.5413,-0.0001,0.8408,-3.07,269.99,0.15,0.29,2.169,-0.005,-0.066,1,3,667.01,-0.025,-3.066,187.96,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.28,1118.71,2,0,0.12,0.12,435,8.33,0.12,0.12,60.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.24,APPROACH,ILS_TRACK,152.04,152,-0.04,184.97,105.26,-8.17,6.89,9.89,270,-0.003,0.2267,0,13.877,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.878,0,0.044,0,269.99,-3.123,0,1,-3.08,0,0,-3.1,269.99,0.5422,-0.0001,0.8402,-3.12,269.99,0.14,0.28,2.113,-0.006,-0.123,1,3,667.01,0.047,-3.123,185.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.12,1118.99,2,0,0.12,0.12,438,8.33,0.12,0.12,61.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.6,APPROACH,ILS_TRACK,152.05,152,-0.05,182.02,102.31,-8.17,6.89,9.89,270,-0.003,0.2258,0,13.861,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.878,0,0.047,0,269.99,-3.113,0,1,-3.08,0,0,-3.08,269.99,0.5422,-0.0001,0.8403,-3.11,269.99,0.14,0.28,2.057,-0.006,-0.113,1,3,667.01,0.036,-3.113,182.07,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.88,1119.27,2,0,0.12,0.12,441,8.33,0.12,0.12,61.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
61.96,APPROACH,ILS_TRACK,152.05,151.96,-0.09,179.08,99.37,-8.17,6.89,9.88,270,-0.003,0.2216,0,13.838,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.094,0,269.99,-3.113,0,1,-3.08,0,0,-3.08,269.99,0.5422,-0.0001,0.8402,-3.11,269.99,0.14,0.28,2,-0.005,-0.113,1,3,667.01,0.036,-3.113,179.12,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.45,1119.54,2,0,0.12,0.12,444,8.33,0.12,0.12,61.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.22,APPROACH,ILS_TRACK,152.05,151.84,-0.21,176.95,97.24,-8.2,6.88,9.89,270,-0.002,0.2126,0,13.79,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.215,0,269.99,-3.101,0,1,-3.09,0,0,-3.06,269.99,0.5421,-0.0001,0.8403,-3.1,269.99,0.14,0.28,1.96,-0.006,-0.101,1,3,667.01,0.021,-3.101,177,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.64,1119.74,2,0,0.12,0.12,446,7.69,0.14,0.12,62.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.58,APPROACH,ILS_TRACK,152.05,151.68,-0.37,174.02,94.3,-8.15,6.9,9.89,270,-0.003,0.2026,0,13.674,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.876,0,0.375,0,269.99,-3.118,0,1,-3.07,0,0,-3.08,269.99,0.5424,-0.0001,0.8401,-3.12,269.99,0.14,0.29,1.904,-0.005,-0.118,1,3,667.01,0.04,-3.118,174.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.25,1119.99,2,0,0.12,0.12,449,8.33,0.12,0.12,62.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
62.94,APPROACH,ILS_TRACK,152.04,151.51,-0.53,171.08,91.36,-8.16,6.91,9.91,270,-0.004,0.1943,0,13.502,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.528,0,269.99,-3.158,0,1,-3.08,0,0,-3.08,269.99,0.5431,-0.0001,0.8397,-3.16,269.99,0.14,0.3,1.847,-0.006,-0.158,1,3,667.01,0.086,-3.158,171.11,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.87,1120.2,2,0,0.12,0.12,452,8.33,0.12,0.12,62.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
63.3,APPROACH,ILS_TRACK,152.01,151.35,-0.66,168.14,88.43,-8.23,6.85,9.88,270,-0.003,0.1923,0,13.28,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.663,0,269.99,-3.114,0,1,-3.09,0,0,-3.03,269.99,0.5425,-0.0001,0.84,-3.11,269.99,0.14,0.29,1.791,-0.005,-0.114,1,3,667.01,0.033,-3.114,168.17,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.18,1120.34,2,0,0.12,0.12,455,8.33,0.12,0.12,63.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
63.66,APPROACH,ILS_TRACK,151.96,151.19,-0.77,165.19,85.5,-8.14,6.84,9.82,270,-0.004,0.1976,0,13.013,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,0.775,0,269.99,-3.018,0,1,-3.06,0,0,-3.09,269.99,0.5412,-0.0001,0.8409,-3.02,269.99,0.14,0.29,1.735,-0.005,-0.018,1,3,667.01,-0.088,-3.018,165.23,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.64,1120.38,2,0,0.12,0.12,458,8.33,0.12,0.12,63.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.02,APPROACH,ILS_TRACK,151.9,151.02,-0.88,162.27,82.55,-8.11,6.93,9.9,270,-0.004,0.195,0,12.707,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,0.884,0,269.99,-3.123,0,1,-3.06,0,0,-3.19,269.99,0.5428,-0.0001,0.8398,-3.12,270,0.14,0.31,1.679,-0.005,-0.123,1,3,667.01,0.036,-3.123,162.29,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.78,1120.4,2,0,0.12,0.12,461,8.33,0.12,0.12,64.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.38,APPROACH,ILS_TRACK,151.84,150.86,-0.98,159.34,79.61,-8.22,6.92,9.96,270,-0.002,0.1929,0,12.367,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.936,0,0.979,0,269.99,-3.177,0,1,-3.11,0,0,-3.06,270,0.5437,-0.0001,0.8393,-3.18,269.99,0.14,0.31,1.623,-0.005,-0.177,1,3,667.01,0.105,-3.177,159.35,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.4,1120.38,2,0,0.12,0.12,464,8.33,0.12,0.12,64.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
64.64,APPROACH,ILS_TRACK,151.77,150.74,-1.03,157.21,77.49,-8.15,6.91,9.9,270,-0.003,0.1975,0,12.101,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.954,0,1.032,0,269.99,-3.032,0,1,-3.07,0,0,-3.13,270,0.5416,-0.0001,0.8406,-3.03,269.99,0.14,0.31,1.583,-0.005,-0.032,1,3,667.01,-0.076,-3.032,157.23,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.6,1120.29,2,0,0.12,0.12,466,7.69,0.14,0.12,64.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
65,APPROACH,ILS_TRACK,151.68,150.58,-1.1,154.29,74.55,-8.11,6.99,9.97,270,-0.003,0.1939,0,11.71,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.978,0,1.11,0,269.99,-3.098,0,1,-3.06,0,0,-3.17,269.99,0.5427,-0.0001,0.8399,-3.1,269.99,0.14,0.32,1.527,-0.005,-0.098,1,3,667.01,0.002,-3.098,154.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,270.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.54,1120.19,2,0,0.12,0.12,469,8.33,0.12,0.12,65,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
